bond_info,charges,race,gender,first_statute
30002.0,110-160.10 FD (Attempted ROBBERY-2ND D Felony) |160.15 FB (ROBBERY-1ST B Felony) |160.05 FD (ROBBERY-3RD D Felony) |155.25 MA (PETIT LARCENY A Misdemeanor),Other,Male,110160
250002.0,150.15 FB (ARSON -1ST B Felony) |155.25 MA (PETIT LARCENY A Misdemeanor) |220.16 FB (CRIM POSS CONTRL SUBST-3RD B Felony),Black,Male,15015
107501.0,140.20SM FD ( D Felony) |AC 000.00 UZ|AC 000.00 UZ|130.52 MA (FORCIBLE TOUCHING A Misdemeanor) |240.30 MA (AGGRAVATED HARRASSMENT-2ND A Misdemeanor),Black,Male,14020
150000.0,110-120.07 FC (Attempted GANG ASSAULT 1ST DEGREE C Felony),Black,Male,110120
25002.0,160.15 FB (ROBBERY-1ST B Felony) |155.30 FE (GRAND LARCENY-4TH E Felony) |155.25 MA (PETIT LARCENY A Misdemeanor),Black,Male,16015
75002.0,140.25 FC (BURGLARY-2ND C Felony) |AC 000.00 UZ|140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
25000.0,110-120.07 FC (Attempted GANG ASSAULT 1ST DEGREE C Felony),Black,Male,110120
600000.0,110-160.15 FC (Attempted ROBBERY-1ST C Felony) |120.10 FB (ASSAULT-1ST B Felony),White,Male,110160
10000.0,110-120.07 FC (Attempted GANG ASSAULT 1ST DEGREE C Felony),Other,Male,110120
250000.0,105.17 FA (CONSPIRACY 1:DEF OVER 18 YRS A Felony),Black,Male,10517
201000.0,110-125.25 FB (Attempted MURDER B Felony) |265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony),Black,Male,110125
100001.0,110-125.25 FB (Attempted MURDER B Felony) |VOP ZT,Black,Male,110125
20000.0,130.35 FB (RAPE-1ST B Felony) |160.15 FB (ROBBERY-1ST B Felony),Other,Male,13035
13000.0,120.05 FD (ASSAULT -2ND D Felony) |215.50 MA (CRIMINAL CONTEMP- 2ND A Misdemeanor) |121.11 MA ( A Misdemeanor),Other,Male,12005
50000.0,121.11 MA ( A Misdemeanor) |110-120.10 FC (Attempted ASSAULT-1ST C Felony) |CO ZT (Court Order ),Other,Male,12111
2500.0,110-120.07 FC (Attempted GANG ASSAULT 1ST DEGREE C Felony),Black,Male,110120
50000.0,110-120.07 FC (Attempted GANG ASSAULT 1ST DEGREE C Felony),Other,Male,110120
150000.0,110-120.07 FC (Attempted GANG ASSAULT 1ST DEGREE C Felony),Black,Male,110120
10003.0,160.10 FC (ROBBERY-2ND C Felony) |155.25 MA (PETIT LARCENY A Misdemeanor) |155.25 MA (PETIT LARCENY A Misdemeanor) |110-155.25 MB (Attempted PETIT LARCENY B Misdemeanor),Other,Male,16010
1500.0,130.52 MA (FORCIBLE TOUCHING A Misdemeanor) |155.30 FE (GRAND LARCENY-4TH E Felony),Other,Male,13052
30002.0,140.20 FD (BURGLARY-3RD D Felony) |110-160.10 FD (Attempted ROBBERY-2ND D Felony) |155.25 MA (PETIT LARCENY A Misdemeanor) |190.79 FE (IDENTITY THEFT 2ND DEGREE E Felony),Black,Male,14020
10002.0,160.15 FB (ROBBERY-1ST B Felony) |160.10 FC (ROBBERY-2ND C Felony) |160.10 FC (ROBBERY-2ND C Felony),Black,Male,16015
15002.0,110-160.15 FC (Attempted ROBBERY-1ST C Felony) |240.30 MA (AGGRAVATED HARRASSMENT-2ND A Misdemeanor) |240.30 MA (AGGRAVATED HARRASSMENT-2ND A Misdemeanor),Other,Male,110160
