bond_info,charges,race,gender,first_statute
500000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Other,Male,22021
150000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
100000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
39999.0,130.65 FD (SEXUAL ABUSE-1ST D Felony) |CO ZT (Court Order ),Black,Male,13065
26000.0,160.15 FB (ROBBERY-1ST B Felony) |120.00 MA (ASSAULT-3RD A Misdemeanor),Black,Male,16015
7501.0,155.25 MA (PETIT LARCENY A Misdemeanor) |205.30 MA (RESISTING ARREST A Misdemeanor),Black,Male,15525
20000.0,140.30 FB (BURGLARY-1ST B Felony),Other,Male,14030
25000.0,110-160.10 FD (Attempted ROBBERY-2ND D Felony),Black,Male,110160
10001.0,120.05 FD (ASSAULT -2ND D Felony) |195.05 MA (OBSTRUCT GOVERNMENTAL ADMINIS A Misdemeanor),Black,Male,12005
100000.0,220.39 FB (CRIM SALE CONTRL SUBST B Felony),Other,Male,22039
9000.0,140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
25000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
150000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Black,Male,22021
75001.0,215.51 FE (CRIMINAL CONTEMPT-1ST E Felony) |215.52 FD (AGGRAVATED CRIM CONTEMPT D Felony),Black,Male,21551
300000.0,140.30 FB (BURGLARY-1ST B Felony) |160.15 FB (ROBBERY-1ST B Felony) |160.10 FC (ROBBERY-2ND C Felony),Black,Male,14030
15000.0,110-160.10 FD (Attempted ROBBERY-2ND D Felony),Indian,Male,110160
750000.0,105.05 MA (CONSPIRACY -3RD A Misdemeanor),Black,Male,10505
15000.0,110-160.10 FD (Attempted ROBBERY-2ND D Felony),Black,Male,110160
7502.0,120.00 MA (ASSAULT-3RD A Misdemeanor) |120.05 FD (ASSAULT -2ND D Felony) |120.05 FD (ASSAULT -2ND D Felony),Black,Male,12000
27000.0,120.05 FD (ASSAULT -2ND D Felony) |130.52 MA (FORCIBLE TOUCHING A Misdemeanor),White,Male,12005
50000.0,220.39 FB (CRIM SALE CONTRL SUBST B Felony),Other,Male,22039
5001.0,120.05 FD (ASSAULT -2ND D Felony) |120.00 MA (ASSAULT-3RD A Misdemeanor) |215.50 MA (CRIMINAL CONTEMP- 2ND A Misdemeanor),Black,Male,12005
750000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Other,Male,22021
50000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
200000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
200000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Other,Male,22021
49999.0,130.65 FD (SEXUAL ABUSE-1ST D Felony) |CO ZT (Court Order ),Other,Male,13065
19999.0,215.51 FE (CRIMINAL CONTEMPT-1ST E Felony) |AC 000.00 UZ,Other,Male,21551
100000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
500001.0,110-125.25 FB (Attempted MURDER B Felony) |220.39 FB (CRIM SALE CONTRL SUBST B Felony),Black,Male,110125
1000000.0,220.39 FB (CRIM SALE CONTRL SUBST B Felony),Other,Male,22039
10001.0,265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |110-120.10 FC (Attempted ASSAULT-1ST C Felony),Other,Male,26503
50001.0,140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
15001.0,140.25 FC (BURGLARY-2ND C Felony) |215.56 FE (BAIL JUMPING-2ND DEGREE E Felony),White,Female,14025
500000.0,130.96 FA ( A Felony),Black,Male,13096
10000.0,110-160.10 FD (Attempted ROBBERY-2ND D Felony),Black,Male,110160
40001.0,220.39 FB (CRIM SALE CONTRL SUBST B Felony) |220.06 FD (CRIM POSS CONTR SUBST-5TH D Felony) |220.03 MA (CRIM POSS CONTRL SUBST A Misdemeanor),Other,Male,22039
101000.0,240.30 MA (AGGRAVATED HARRASSMENT-2ND A Misdemeanor) |135.20 FB (KIDNAPPING 2ND B Felony),Black,Male,24030
10003.0,155.30 FE (GRAND LARCENY-4TH E Felony) |155.25 MA (PETIT LARCENY A Misdemeanor) |165.45 FE (POSSESSION STOLEN PROPERTY-2ND E Felony),Black,Male,15530
10000.0,120.18 FD ( D Felony) |145.10 FD (CRIMINAL MISCHIEF-1ST D Felony) |AC 000.00 UZ,Black,Male,12018
100000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
529999.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony) |110-160.15 FC (Attempted ROBBERY-1ST C Felony) |CO ZT (Court Order ),Black,Male,22021
250000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Other,Female,22021
200000.0,125.15 FC (MANSLAUGHTER-2ND C Felony),Other,Male,12515
65000.0,150.15 FB (ARSON -1ST B Felony) |265.01 MA (CRIM POSS WEAP - 4TH DEG A Misdemeanor),Black,Male,15015
10002.0,155.25 MA (PETIT LARCENY A Misdemeanor) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony),Other,Male,15525
75000.0,140.30 FB (BURGLARY-1ST B Felony),Other,Male,14030
501.0,165.15 MA (THEFT OF SERVICES A Misdemeanor) |155.25 MA (PETIT LARCENY A Misdemeanor) |145.00 MA (CRIMINAL MISCHIEF-3RD A Misdemeanor),Other,Male,16515
224999.0,110-125.25 FB (Attempted MURDER B Felony) |110-125.25 FB (Attempted MURDER B Felony) |CO ZT (Court Order ),White,Male,110125
250000.0,130.96 FA ( A Felony),Other,Male,13096
10001.0,1192(3) MT|160.10 FC (ROBBERY-2ND C Felony),Black,Male,11923
500000.0,220.43 FA (CRIM SALE CONTRL SUBST-1ST A Felony) |220.43 FA (CRIM SALE CONTRL SUBST-1ST A Felony),White,Male,22043
10001.0,120.10 FB (ASSAULT-1ST B Felony) |195.05 MA (OBSTRUCT GOVERNMENTAL ADMINIS A Misdemeanor),Black,Male,12010
2002.0,160.15 FB (ROBBERY-1ST B Felony) |155.35 FD (GRAND LARCENY-2ND D Felony) |120.00 MA (ASSAULT-3RD A Misdemeanor),Black,Male,16015
2501.0,140.15 MA (CRIMINAL TRESPASS-1ST A Misdemeanor) |215.50 MA (CRIMINAL CONTEMP- 2ND A Misdemeanor) |120.00 MA (ASSAULT-3RD A Misdemeanor),Black,Male,14015
250000.0,135.20 FB (KIDNAPPING 2ND B Felony),Other,Male,13520
75000.0,140.30 FB (BURGLARY-1ST B Felony),Other,Male,14030
25000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
15001.0,120.05 FD (ASSAULT -2ND D Felony) |130.52 MA (FORCIBLE TOUCHING A Misdemeanor),Black,Male,12005
10002.0,140.30 FB (BURGLARY-1ST B Felony) |120.00 MA (ASSAULT-3RD A Misdemeanor) |120.14 MA (MENACING-2ND A Misdemeanor),Other,Female,14030
250000.0,140.30 FB (BURGLARY-1ST B Felony),Other,Male,14030
1000.0,220.03 MA (CRIM POSS CONTRL SUBST A Misdemeanor) |160.15 FB (ROBBERY-1ST B Felony),Other,Male,22003
50000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),White,Male,22021
70001.0,160.15 FB (ROBBERY-1ST B Felony) |120.07 FB (GANG ASSAULT 1ST DEGREE B Felony) |155.30 FE (GRAND LARCENY-4TH E Felony),Black,Male,16015
200000.0,130.35 FB (RAPE-1ST B Felony) |130.35 FB (RAPE-1ST B Felony),Black,Male,13035
9001.0,120.05 FD (ASSAULT -2ND D Felony) |120.20 MA (RECKLESS ENDANGERMENT-2ND A Misdemeanor),Black,Male,12005
99000.0,165.10 FE (AUTO STRIPPING-2ND E Felony) |265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony),Black,Male,16510
5001.0,120.05 FD (ASSAULT -2ND D Felony) |130.52 MA (FORCIBLE TOUCHING A Misdemeanor),Black,Female,12005
75000.0,130.96 FA ( A Felony),White,Male,13096
25000.0,130.96 FA ( A Felony),Other,Male,13096
250001.0,125.25 FA (MURDER A Felony) |155.35 FD (GRAND LARCENY-2ND D Felony),Black,Male,12525
250000.0,130.96 FA ( A Felony),Other,Male,13096
100000.0,130.96 FA ( A Felony),Other,Male,13096
250000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
69998.0,130.96 FA ( A Felony) |CO ZT (Court Order ) |AC 000.00 UZ,Black,Male,13096
5002.0,120.05 FD (ASSAULT -2ND D Felony) |120.25 FD (RECKLESS ENDANGERMENT-1ST D Felony) |160.10 FC (ROBBERY-2ND C Felony),Other,Male,12005
250001.0,160.15 FB (ROBBERY-1ST B Felony) |110-120.10 FC (Attempted ASSAULT-1ST C Felony),Other,Male,16015
75000.0,130.96 FA ( A Felony),Other,Male,13096
100000.0,130.96 FA ( A Felony),Other,Male,13096
100000.0,130.96 FA ( A Felony),Other,Male,13096
300000.0,130.96 FA ( A Felony),White,Male,13096
75000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
5001.0,130.52 MA (FORCIBLE TOUCHING A Misdemeanor) |160.15 FB (ROBBERY-1ST B Felony),Black,Male,13052
115001.0,160.15 FB (ROBBERY-1ST B Felony) |240.30 MA (AGGRAVATED HARRASSMENT-2ND A Misdemeanor) |160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
100000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
150000.0,130.96 FA ( A Felony),Other,Male,13096
35001.0,130.65 FD (SEXUAL ABUSE-1ST D Felony) |265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony),Black,Male,13065
150000.0,140.30 FB (BURGLARY-1ST B Felony),White,Male,14030
