bond_info,charges,race,gender,first_statute
85500.0,215.51 FE (CRIMINAL CONTEMPT-1ST E Felony) |130.52 MA (FORCIBLE TOUCHING A Misdemeanor) |140.25 FC (BURGLARY-2ND C Felony) |121.12 FD ( D Felony),Black,Male,21551
85000.0,130.65 FD (SEXUAL ABUSE-1ST D Felony) |168-T FE ( E Felony),Other,Male,13065
5000.0,160.15 FB (ROBBERY-1ST B Felony),White,Male,16015
350001.0,110-125.25 FB (Attempted MURDER B Felony) |CO ZT (Court Order ),Black,Male,110125
150000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
10000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
10002.0,120.50 MA (STALKING 3RD DEGREE A Misdemeanor) |140.25 FC (BURGLARY-2ND C Felony) |215.52 FD (AGGRAVATED CRIM CONTEMPT D Felony),Other,Male,12050
15000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
500000.0,125.25 FA (MURDER A Felony),Black,Male,12525
35002.0,220.16 FB (CRIM POSS CONTRL SUBST-3RD B Felony) |230.34 FB ( B Felony) |160.10 FC (ROBBERY-2ND C Felony),Other,Male,22016
250000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
100001.0,160.15 FB (ROBBERY-1ST B Felony) |220.39 FB (CRIM SALE CONTRL SUBST B Felony),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
40000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
5000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
5002.0,160.10 FC (ROBBERY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony),Black,Male,16010
20000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
15000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
3501.0,160.10 FC (ROBBERY-2ND C Felony) |120.05 FD (ASSAULT -2ND D Felony),Black,Male,16010
100000.0,130.35 FB (RAPE-1ST B Felony),White,Male,13035
100000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
24999.0,160.10 FC (ROBBERY-2ND C Felony) |AC 000.00 UZ,Black,Male,16010
50003.0,140.25 FC (BURGLARY-2ND C Felony) |160.15 FB (ROBBERY-1ST B Felony) |140.25 FC (BURGLARY-2ND C Felony) |165.40 MA (POSSESSION STOLEN PROPERTY-3RD A Misdemeanor),Black,Male,14025
25000.0,155.35 FD (GRAND LARCENY-2ND D Felony),Black,Male,15535
100000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
500000.0,265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |120.10 FB (ASSAULT-1ST B Felony),Other,Male,26503
500000.0,125.25 FA (MURDER A Felony),Black,Male,12525
2501.0,130.52 MA (FORCIBLE TOUCHING A Misdemeanor) |120.00 MA (ASSAULT-3RD A Misdemeanor),Black,Male,13052
7500.0,140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
50000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
10004.0,140.25 FC (BURGLARY-2ND C Felony) |155.30 FE (GRAND LARCENY-4TH E Felony) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony) |140.25 FC (BURGLARY-2ND C Felony),White,Male,14025
35000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
150000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
5000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
7500.0,215.15 FE (BRIBING A JUROR E Felony),Black,Male,21515
50000.0,140.25 FC (BURGLARY-2ND C Felony),Black,Male,14025
1000000.0,125.25 FA (MURDER A Felony),Black,Male,12525
5000.0,155.35 FD (GRAND LARCENY-2ND D Felony),Other,Female,15535
25000.0,160.15 FB (ROBBERY-1ST B Felony),White,Male,16015
1000.0,160.15 FB (ROBBERY-1ST B Felony),White,Male,16015
25000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
10000.0,140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
100000.0,140.25 FC (BURGLARY-2ND C Felony),White,Male,14025
5001.0,121.12 FD ( D Felony) |120.05 FD (ASSAULT -2ND D Felony),Black,Male,12112
250000.0,125.25 FA (MURDER A Felony),Other,Male,12525
20000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
10000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
75000.0,160.15 FB (ROBBERY-1ST B Felony),White,Male,16015
35000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
75000.0,130.35 FB (RAPE-1ST B Felony),White,Male,13035
11502.0,215.50 MA (CRIMINAL CONTEMP- 2ND A Misdemeanor) |110-140.25 FD (Attempted BURGLARY-2ND D Felony) |120.00 MA (ASSAULT-3RD A Misdemeanor) |215.50 MA (CRIMINAL CONTEMP- 2ND A Misdemeanor) |215.50 MA (CRIMINAL CONTEMP- 2ND A Misdemeanor),White,Male,21550
75000.0,125.25 FA (MURDER A Felony),Black,Male,12525
375000.0,160.15 FB (ROBBERY-1ST B Felony) |265.09 FB (CRIM USE FIREARM-1ST DEG B Felony),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
4998.0,160.10 FC (ROBBERY-2ND C Felony) |CO ZT (Court Order ) |CO ZT (Court Order ),Other,Male,16010
100000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
74999.0,265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |CO ZT (Court Order ),Black,Male,26503
30000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
25000.0,140.25 FC (BURGLARY-2ND C Felony),Black,Male,14025
20003.0,160.10 FC (ROBBERY-2ND C Felony) |155.35 FD (GRAND LARCENY-2ND D Felony) |155.35 FD (GRAND LARCENY-2ND D Felony) |155.35 FD (GRAND LARCENY-2ND D Felony),Black,Male,16010
